ID,URL,Desc_short,Status,Description
0020948,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020948,SR 18 @ SR 540,PRE-CONSTRUCTION,
0020949,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020949,SR 67 @ SR 119,PRE-CONSTRUCTION,This project proposes to construction of a single-lane roundabout at the intersection of SR 67/N Main St. and Smith Street SR 119 in Bryan County. This improvement will also include the conversion of the SR 119 at Smith Street south leg into a cul-de-sac.
0020950,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020950,SR 23/SR 57 @ SR 144,PRE-CONSTRUCTION,This project proposes to install a Single-lane Roundabout at the intersection of State route 144 and state route 23/57 in Tattnall County.
0020951,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020951,I-85/SR 403 - Led Lighting System Upgrades,UNDER-CONSTRUCTION,"The purpose of this project is to upgrade the existing lighting systems, along this corridor, from HPS to energy-efficient LED fixtures. Scope of work may also include replacement of poles, conduit, missing wiring, and/or moving existing service point(s).  This project is part of the Carbon Reduction Program in preparation for FIFA 2026."
0020952,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020952,I-75/I-85/SR 401/SR 403 - Led Lighting System Upgrades,UNDER-CONSTRUCTION,"The purpose of this project is to upgrade the existing tunnel lighting from HPS to energy-efficient LED fixtures. Scope of work may also include replacement of conduit, missing wiring, and/or moving existing service point(s). This project is part of the Carbon Reduction Program in preparation for FIFA 2026."
0020953,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020953,I-75/I-85/SR 401/SR 403 - Led Lighting System Upgrades,UNDER-CONSTRUCTION,"The purpose of this project is to upgrade the existing tunnel lighting from HPS to energy-efficient LED fixtures. Scope of work may also include replacement of conduit, missing wiring, and/or moving existing service point(s). This project is part of the Carbon Reduction Program in preparation for FIFA 2026."
0020954,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020954,I-75/I-85/SR 401/SR 403 - Led Lighting System Upgrades,UNDER-CONSTRUCTION,"The purpose of this project is to upgrade the existing lighting systems, along this corridor, from HPS to energy-efficient LED fixtures. Scope of work may also include replacement of poles, conduit, missing wiring, and/or moving existing service point(s).  This project is part of the Carbon Reduction Program in preparation for FIFA 2026."
0020955,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0020955,I-75/I-85/SR 401/SR 403 - Led Lighting System Upgrades,UNDER-CONSTRUCTION,"The purpose of this project is to upgrade the existing lighting systems, along this corridor, from HPS to energy-efficient LED fixtures. Scope of work may also include replacement of poles, conduit, missing wiring, and/or moving existing service point(s). This project is part of the Carbon Reduction Program in preparation for FIFA 2026."
0021092,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021092,I-75 & I-85 @ 4 Locs - Ramp Meter Improvements,PRE-CONSTRUCTION,"The project proposes increasing capacity to improve queuing caused by the ramp meter, as well as upgrading the current ramp meter technology, at each of the four existing on-ramps. The proposed ramp meter installation consists of installing new strain poles with mast arms, new signal heads, cabinets, conduit, pullboxes, and CCTV cameras for observation. Additionally, there will be restriping at all locations. All work will be done within the existing ROW. "
0021093,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021093,I-285 From Columbia Dr To Boulder Park Dr - Aid Upgrades,PRE-CONSTRUCTION,"The project proposes to install automated incident detection devices, at 43 existing concrete strain poles and one new concrete strain pole, to upgrade existing video detection systems along I-75, I-85, I-285, and I-675 in Clayton, DeKalb and Fulton Counties. Existing guardrail will be upgraded or extended as needed to meet guardrail warrant guidelines or project requirements."
0021094,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021094,CCTV Expansion @ 11 Ramp Meter Locs In District 1; 3; 6 & 7,PRE-CONSTRUCTION,"This project proposes CCTV Expansion at 11 Ramp Meter improvements in multiple districts including D1, D3, D6 & D7."
0021153,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021153,SR 293 @ Burnt Hickory Road & @ Mac Johnson Road,PRE-CONSTRUCTION,"The project consists of intersection improvements on SR 293/Cassville Road at Burnt Hickory Road and at Mac Johnson Road, adjacent to US 41/US 411/SR 3/SR 20 in Bartow County, Georgia. The existing typical section of SR 293/Cassville Road consists of two 12-footwide travel lanes, one in each direction. The type of improvement is anticipated to be single lane roundabouts at both intersections. The project length is approximately 0.40 miles and includes sidewalks, crosswalks and American with Disabilities Act compliant ramps. The existing right-of-way (ROW) width varies from 50 feet to 80 feet."
0021154,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021154,Greenway Trl From Riverside Pkwy To Sweetwater Ck Park-Phase III,PRE-CONSTRUCTION,GREENWAY TRL FM RIVERSIDE PKWY TO SWEETWATER CK PARK-PH III (to be updated at Concept approval).
0021155,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021155,SR 400 From Lee Castleberry Road To Lumpkin Campground Road,PRE-CONSTRUCTION,"SR 400 FM LEE CASTLE BERRY RD/BLUE RIDGE PKWY TO LUMPKIN CAMPGROUND RD/HARMONY CHURCH RD: This project consists of signalizing 4 existing RCUTs, upgrading 4 existing signals, and installing a new signalized RCUT."
0021157,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021157,SR 162 @ SR 162 Conn,PRE-CONSTRUCTION,SR 162 @ LOVERS LANE RD; This project proposes a single lane roundabout along with small raised concrete medians north of the intersection.
0021158,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021158,Zebulon Road From Pineywood Road To Crescent Road,PRE-CONSTRUCTION,"2/5/25: Project in the City of Griffin along US41/SR155/Zebulon Road. The begin point is Pineywood Road and ending at Crescent Road. The posted speed limit is 45 MPH with an assumed 80 foot ROW. The approximately project length is 1 mile.  Proposed construction includes a pedestrian bridge over Ison Branch creek, 5¿ sidewalk, curb and gutter, and drainage improvements. A National Guard facility and airport are within the project limits. No construction is anticipated within the Runway Protection Zone. 

ENV: CE assumed
ROW: 5 +/- parcels anticipated 
UTL: Minor utility relocations assumed
RR: N/A
Other: Airport within 5 miles"
0021159,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021159,Mission RD/W Cherokee Ave From Charles St To Stately Oaks Dr,PRE-CONSTRUCTION,"9/11/25: Located in the city of Cartersville, the project begins at the intersection of Stately Oaks Drive and Mission Road Southwest. Then travels along Mission Road which changes to West Cherokee Avenue. The project ends at the intersection of Charles Street and West Cherokee Avenue. The project intends to build a 5-foot-wide sidewalk, 2-foot curb and gutter, and 2-foot grass strip on one side of the road.  The project is approximately 0.72 miles.  Other elements of the project include a Seaboard Coast Line railroad crossing and a roadway bridge."
0021162,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021162,Electric Vehicle Charging Stations @ Various Locs In Rome,PRE-CONSTRUCTION,
0021181,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021181,SR 6 @ Commerce Drive,PRE-CONSTRUCTION,"The proposed improvement would provide an additional 250 ft of storage for the eastbound shared thru-right turn lane. By widening into the median, a total storage length of approximately 500 ft would be provided. Upon completion, the major queueing and spillback observed in both the AM and PM peak periods is expected to be reduced.  
 "
0021182,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021182,SR 5 Spur @ Sandy Plains Road,PRE-CONSTRUCTION,"The proposed improvement would provide dual right turn lanes approximately 485 ft in length on SR 5 for the eastbound approach. The additional right turn lane would require widening along the south side of the eastbound approach. The eastbound right turn angle would also be improved to provide a safer right turning radius onto Sandy Plains Road from SR 5/Canton Rd Conn. The safer right turn angle will require vehicles to slow down and improve driver visibility of pedestrians and other motorists. Upon completion, the dual eastbound right turn lanes would require adjustments to the existing island, signal and utility poles and signal cabinet in the southwest quadrant of the intersection. Providing 
dual right turn lanes on the eastbound approach will significantly reduce the queuing and spillback observed in both the AM and PM peak periods. "
0021183,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021183,SR 166 @ Post Road,PRE-CONSTRUCTION,"The proposed improvement would convert the unsignalized intersection into a mini roundabout. The proposed 
roundabout would have an inscribed diameter of 90 feet with a 20 foot circulating lane. No bypass lanes are proposed for the roundabout to maintain within the existing intersection footprint. The center island will be traversable to allow heavy vehicles larger than SU-40 to cross through the intersection. ADA ramps will be provided on each approach to facilitate safe pedestrian crossing. The proposed roundabout is expected to immensely improve both operations and crash rates at the intersection. "
0021192,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021192,SR 13 - Led Tunnel Lighting Conversion,UNDER-CONSTRUCTION,"The purpose of this project is to upgrade the existing tunnel lighting from HPS to energy-efficient LED fixtures. Scope of work may also include replacement of conduit, missing wiring, and/or moving existing service point(s). This project is part of the Carbon Reduction Program in preparation for FIFA 2026. Proposed September 19, 2025 letting."
0021194,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021194,S Mcdonough St/Oakview RD From SR 10 To Hosea Williams Dr,PRE-CONSTRUCTION,"10/18/25: Located in the City of Decatur, the project is along South McDonough Street beginning at Hosea L Williams Drive and ending at State Route 11/College Avenue. The project intends to build a bicycle track on the western side of McDonough Street. The typical section would be 2 lane roadway with 11¿ lanes, curb and gutter, 5¿ buffer, 5¿ bicycle track, buffer area, and 5¿ sidewalk. The project is approximately 1.9 miles. "
0021195,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021195,Lakewood Trail From Atlanta Beltline To Pryor Road - Phase I,PRE-CONSTRUCTION,"Located in City of Atlanta, the project begins at Southside Beltline Trail and ends at Pryor Road at Meldon Avenue. The project intends to build a shared use path. The project is approximately 1.1 miles."
0021196,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021196,Noonday Creek Trail From Main Street To Market Street,PRE-CONSTRUCTION,"Located in City of Woodstock, the project begins at Main Street and ends at Market Street. This project intends to convert Elm Street into a shared street between Wall Street and Market Street, while the block between Wall Street and Main Street is closed off to through traffic and designated as a pedestrian space with terraced outdoor gathering rooms. The project is approximately 0.7 miles. Other elements of the project include raised intersection with accent paving crosswalk and pedestrian hybrid beacon for Main Street crossing."
0021197,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021197,Clayton County Resurfacing @ 5 Locs,PRE-CONSTRUCTION,"The proposed project would consist of milling, patching, resurfacing, traffic loop replacement, striping & raised pavement markers. Existing wheelchair ramps will be replaced, where applicable. The shoulders will remain as curb and gutter or four-foot earth shoulder in those applicable road sections. The project is in five locations. First, Mount Zion Rd from SR3/US19/US41/Tara Blvd to Morrow City Limits. Then East Fayetteville Rd from SR314/West Fayetteville Rd to SR139/Riverdale Rd. Third, Flat Shoals Rd from East Fayetteville Rd extending across SR139/Riverdale Rd to Airport South Pkwy. Next, Old Clark Howell Highway from Forest Pkwy to Clark Howell Highway. Fifth, Clark Howell Highway from Old Clark Howell Highway to Lake Mirror Rd."
0021198,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021198,Clayton County Traffic Signal & Its Cyber Security Upgrades,PRE-CONSTRUCTION,
0021199,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021199,Noonday Creek Trl Ext From Bells Ferry Trl To Shallowford RD,PRE-CONSTRUCTION,"Located in Cobb County, the project begins by tying to the existing end of the Noonday Creek Trail located in the Bells Ferry Trailhead and concludes by tying to PI 0016015 at Shallowford Road. The project intends to build a 10-foot wide shared-use path with 2-foot unpaved shoulders on each side. The project is approximately 3.8 miles. Other elements of the project include: benches, trash receptacles, bike racks and wayfinding signage at the proposed trailheads."
0021201,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021201,Barrett Parkway From Villa Rica Road To Ridenour Blvd,PRE-CONSTRUCTION,"Located in Cobb County, the project begins at Villa Rica Road and ends at Ridenour Boulevard. The project intends to rebuild eight traffic signals along Ernest Barrett Parkway. That includes signal display, signal pole, cabinet, vehicle detection, battery backup, ADA ramps, and CCTV camera.   "
0021203,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021203,SR 155 @ N Druid Hills RD & N Druid Hills RD @ Azalea Cir,PRE-CONSTRUCTION,"5/23/25: Located in DeKalb County, the project intends to build a shared use path along south of the North Druid Hills Road and 6-foot-wide sidewalk along the north side of the North Druid Hills Road. Begin/End point unclear. The project is approximately 0.57 miles. Other elements of the project include: raised medians, intersection upgrades, pedestrian lighting, transit enhancements, landscaping, and stormwater enhancements.

ENV: CE assumed.
ROW: 15 +/- assumed. 1 business displacement anticipated.
UTL: power poles, manholes, hydrant, and meters in conflict anticipated. 
RR: No.
Other: traffic engineering required; Realignment of Azalea Circle.
"
0021204,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021204,SR 236 @ North Druid Hills Road,PRE-CONSTRUCTION,"5/23/25: Located in DeKalb County, the project intends to build a shared use path along south of the North Druid Hills Road and 6-foot-wide sidewalk along the north side of the North Druid Hills Road. Begin/End point unclear. The project is approximately 0.5 miles. Other elements of the project include: raised medians, intersection upgrades, pedestrian lighting, transit enhancements, landscaping, and stormwater enhancements.

ENV: CE assumed.
ROW: 15 +/- assumed. 1 business displacement anticipated.
UTL: power poles, manholes, hydrant, and meters in conflict anticipated. 
RR: No.
Other: traffic engineering required.
"
0021205,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021205,Old Lower River RD & Riverside Pkwy @ 4 Locs - Srts ,PRE-CONSTRUCTION,"Located in Douglas County, the project is along both Riverside Parkway and Old Lower River Road. The project beings at SR 92/Fairburn Road and ends at King Drive. The project intends to build a 5 ft wide sidewalk along the south side of Old Lower River Road from SR92/Fairburn Road to New Manchester Elementary School, an 8ft multi-use trail along the south side Old Lower River Road from New Manchester Elementary School to Riverside Parkway, an 8 ft wide sidewalk and 8ft multi-use trail along the north side of Riverside Parkway from SR 92 to Old Lower River Road and a 5ft wide sidewalk along the south side of Riverside Parkway to King Drive. The project is approximately 2.65 miles. Other elements of the project include: traffic signal at intersection of Riverside Parkway and Old Lower River Road."
0021206,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021206,Sandy Creek Road @ Eastin Road/Sams Drive/Trustin Lake Drive,PRE-CONSTRUCTION,"Located in Fayette County, the project is at the five-way intersection of Sandy Creek Road, Trustin Lake Drive, Sams Drive, and Eastin Road. The project intends to construct a five-leg roundabout or determine the best type of intersection. This project is approximately 0.3 miles. Other elements include: shared use paths, but begin/end points unclear; street lighting.

Env: PCE anticipated, one known UST adjacent to Sandy Creek Road and Sams Drive.
ROW: Up to 10 parcels anticipated.  
Utilities: Minor relocations anticipated. 
RR: No.
Other: Traffic Engineering rqrd."
0021207,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021207,SR 372 @ Batesville Road,PRE-CONSTRUCTION,"Located in the City of Milton, the project is at the intersection of SR 372/Birmingham Highway and Batesville Road. The project intends to build a roundabout. The project is approximately 0.20 miles. "
0021208,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021208,SR 372 @ New Bullpen Road,PRE-CONSTRUCTION,"Located in the City of Milton, the project is at the intersection of SR372/Birmingham Highway and New Bullpen Road. The project intends to build a roundabout or turn lane. The project is approximately 0.20 miles. Other elements of the project include: potential realignment of the intersection."
0021209,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021209,Roberts Drive From Dunwoody Place To Summer Crossing - Phase I,PRE-CONSTRUCTION,"8/11/25: Located in the City of Sandy Springs along Roberts Drive, beginning at Dunwoody Place and ending at Island Ford Parkway (programmed to end at Summer Crossings). The project would build a 12-foot-wide shared use path with a 5-foot-wide landscaped buffer and a minimum of 1 foot back of path buffer on the south/east side of Roberts Drive. The project is approximately 0.6 miles. Other elements include street trees; midblock pedestrian crossings at Pride Place & at Island Ford Park; pedestrian lighting. The project crosses US19/SR400 utilizing an existing traffic bridge (PI 0001757).

ENV: PCE assumed; minimal NPS coordination anticipated.
ROW: 8 +/- assumed.
UTL: minor relocations assumed.
RR: No.
Other: Traffic Engineering required due to proposed midblock pedestrian crossings. 

"
0021211,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021211,Jones Bridge Park Connector @ Chattahoochee River-Ped Bridge,PRE-CONSTRUCTION,"The project intends to build a 12-ft-wide pedestrian bridge. The proposed bridge connects the west side of Jones Bridge Park, across a relatively narrow section of the Chattahoochee River to an area near existing parking and a trail in the NPS property. The project is approximately 0.69 miles. Other elements of the project include: pedestrian lighting. 

ENV: CE/EA assumed due to NPS. 
ROW: 5 +/- assumed.
UTL: minor relocations assumed. 
RR: No.
Other: NPS process."
0021212,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021212,West King Road Connector - Pedestrian Bridge,PRE-CONSTRUCTION,"Located in the City of Hampton, the project connects West King Road on either side of State Route 20 (SR20). Beginning at the intersection of West King Road and Dainels Street ending at the roundabout with Grafton Street and East King Road. The project would build sidewalks along both sides, from Dainels Street to SR20, create trailheads on either side of SR20, pedestrian bridge across SR20, and from SR20 to Grafton Street a shared use on the west side with a sidewalk on the east side of West King Road."
0021213,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021213,Jonesboro Road From I-75 To Rosebud Lane,PRE-CONSTRUCTION,"Resurfacing of Jonesboro Road beginning at I75 and ending at Rosebud Lane in Henry County. 




"
0021218,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021218,Brown Bridge Road From Jack Neely Road To Crowell Road,PRE-CONSTRUCTION,
0021219,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021219,Dallas Battlefield Trl From SR 61 To Silver Comet Trl-Phase III,PRE-CONSTRUCTION,"The project is completely within the City of Dallas. The project proposes to connect the existing Battlefield Trail to the existing Silver Comet Trail. The project will begin at the Silver Comet Trailhead near Seaboard Avenue and US 278. A pedestrian bridge is proposed to span US 278 at this location. The 10-foot-wide, concrete, roadside shared use path will continue along the north side of US 278 for approximately 1 mile, where it will connect with the existing Battlefield Trail on SR 61 at Chattahoochee Technical College."
0021220,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021220,Sigman Road From Irwin Bridge Road To SR 20 - Phase IIIa,PRE-CONSTRUCTION,
0021221,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021221,Green Street From Conyers City Limit To West Ave,PRE-CONSTRUCTION,"Located in City of Conyers, the project begins at 3rd Avenue and ends at West Avenue. The project intends to build 5-foot-wide sidewalks with Curb & Gutter on the south side of the Green Steet. The project is approximately 0.8 miles. Other elements of the project include retaining walls and drainage."
0021222,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021222,Greenway Trail From Boundary Waters Park To SR 166 - Phase I,PRE-CONSTRUCTION,
0021223,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021223,Path 400 Trail Ext From Windsor Pkwy To N Of Baroque Cir-Phase II,UNDER-CONSTRUCTION,"This project is the middle section (Segment 2) of the PATH400 Trail Extension project that was previously designed, reviewed and approved under PI 0015023. Due to funding limitations, the City of Sandy Springs only included Segments 1 and 3 of the overall PI 0015023 project for bidding and construction."
0021224,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021224,Rail Fence Road @ Griffin Creek,PRE-CONSTRUCTION,"Bridge Replacement of Rail Fence Road at Griffin Creek. This 1960 bridge is deficient and requires posting due to insufficient load carrying capacity, as sub¿s abutments exhibit cracking, settlement, and scour.  Erosion visible behind and in front of the abutment masonry walls. Super¿s steel beams show corrosion and poor welds where cross bracing was added; Concrete deck on a metal pan exhibits corrosion as well as delamination, spalling and cracking."
0021232,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021232,Mcginnis Ferry Road From Union Hill Road To Douglas Road-Phase II,PRE-CONSTRUCTION,MCGINNIS FERRY ROAD FM UNION HILL ROAD TO DOUGLAS ROAD-PH II
0021233,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021233,SR 9 @ Perimeter Road,PRE-CONSTRUCTION,"Located in the City of Dawsonville, the project intends to build a single lane roundabout at the intersection of State Route 9, J C Burt Road, and Perimeter Road. The project is approximately 0.20 miles. Other elements of the project include: Traffic Engineering, sidewalks, crosswalks, and curb and gutter."
0021234,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021234,SR 53 @ Allen Street,PRE-CONSTRUCTION,"Located in the City of Dawsonville, the project intends to build a single lane roundabout at the intersection of State Route 9, J C Burt Road, and Perimeter Road. The project is approximately 0.20 miles. Other elements of the project include: Traffic Engineering, sidewalks, crosswalks, and curb and gutter."
0021235,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021235,Georgia Street; Johnny Mize Drive & Massachusetts Blvd,PRE-CONSTRUCTION,"Located in the City of Demorest, the project begins at GA 441 and Georgia Street. From GA 441, the project will add pedestrian lighting on the park side of Georgia Street until it reaches the police station. Sidewalks and pedestrian lighting will pick up on the east side of the police station and continue down Georgia Street until it reaches Johnny Mize Drive (Laurel Avenue). Along Johnny Mize Drive, the project will add pedestrian lighting along the existing sidewalk next to Piedmont University. When it reaches Massachusetts Boulevard, the project will continue towards GA 441, adding sidewalks and pedestrian lighting on the park side. On the Piedmont University side of Massachusetts Boulevard towards GA 441, the project will add pedestrian lighting. The project will also add pedestrian crossings on Massachusetts Boulevard at four locations. There will be no impacts to GA 441."
0021236,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021236,Hazel Street @ Holly Street,PRE-CONSTRUCTION,"Located in the City of Demorest, the project runs along Florida Street, US441, Alabama Street, Hazel Avenue, Holly Street, and Georgia Street beginning at the intersection of Florida Street and US441 and ending at the intersection of Georgia Street and Pine Avenue. The project intends to build sidewalk enhancements with curb and gutter. The project is approximately 0.58 miles.  Other elements include: crosswalks, midblock crossings, and pedestrian lighting. "
0021237,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021237,Mcqueen Street @ Main Street,PRE-CONSTRUCTION,"Located in the City of Ludowici, the project begins at South Main Street and concludes at McQueen Street. The project intends to build sidewalk improvements including pavers, trees, light poles, and curb cuts. The project is approximately 0.24 miles long. Other elements include lane reduction, traffic-calming bump outs, and proposed parking, mid-block crossings.
 "
0021238,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021238,Main St From W Of Smith To Church& Smith St From Main To Fargo,PRE-CONSTRUCTION,"Located in the City of Tennille, the project begins at W.N. Central Ave and concludes at  E.S. Central Ave. The project intends to build a revitalized downtown streetscape, including sidewalk reconstruction, pedestrian crossing enhancements with ADA curb ramps, lighting installation, storm drains, trees, bicycle racks, trash receptacles, and milling and repaving of the road. The project is approximately .18 miles. Other elements of the project include creation of public spaces in front of City Hall and a small plaza in front of local businesses to provide additional outdoor seating.
Enhancements to create an attractive, safe, walkable, and connected environment, with a focus on improving pedestrian linkages."
0021239,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021239,SR 120 From Boles Road To River Mill Drive,PRE-CONSTRUCTION,"This project was originally programmed to widen State Route (SR) 120/Abbotts Bridge Road from SR 141/Medlock Bridge Road to Peachtree Industrial Boulevard from two to four through lanes. The total project length is approximately 2.7 miles, which includes a 1500¿ tie-in to SR 120 west of SR 141 and a 1000¿ tie-in east of Peachtree Industrial Boulevard. Both SR 141 and Peachtree Industrial Boulevard would be improved and widened for approximately 1000¿ in each direction approaching SR 120. Parsons Road would also be improved and widened to 1250¿ south of SR 120, and Boles Road would be improved to 1000¿ north of SR 120. All other side roads would be improved to a maximum of 500¿ from SR 120. The existing SR 120 bridge would be widened and/or reconstructed across the Chattahoochee River. All signalized intersections would be modified"
0021241,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021241,Firefly Trail From Rhodes Street To Sibley Ave In Union Point,PRE-CONSTRUCTION,"Located in the City of Union Point, the project begins at the existing trail terminus along Carlton Avenue, approximately 400 feet beyond the pedestrian bridge crossing of North Rhodes Street and concludes at Sibley Avenue in downtown Union Point. The project intends to build 1,375 feet of the Firefly Trail extension, including a park-like space serving as the southern terminus of the trail. The project is approximately 1,375 feet in length. Other elements of the project include crosswalks."
0021242,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021242,Firefly Trail From Maxeys City Limits To Greene County Line,PRE-CONSTRUCTION,"Located in Oglethorpe County, the project runs along Union Point Road beginning at the south county line of Oglethorpe and Greene County and ending at the city limits of City of Maxey. The project intends to build a shared use path that will complete a gap in the Firefly Trail. The total project length is approximately 4.5 miles. "
0021243,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021243,SR 62; Cedar St; Dogwood Ave&Pioneer RD @ 4 Loc In Arlington,PRE-CONSTRUCTION,"The project will begin at the intersection of Mayhaw Avenue & Pioneer Road (GA HWY 62) and run parallel to GA HWY 62 to Dogwood Avenue & Cedar Street. The project would then turn east to transect with Highland Avenue (GA HWY 45) and conclude at Camellia Street. The project will consist of a 5 ft. sidewalks, ADA curb cut ramps, enhanced crosswalks, restriping, signage & pedestrian lighting. "
0021244,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021244,SR 39 From Habersham Street To Hobbs Lane In Fort Gaines,PRE-CONSTRUCTION,"Located in the City of Fort Gaines, the project begins at the intersection of Habersham Street and Hancock Street travels along SR39N and ends at the intersection of Hobbs Lane. The project intends to build a 5-foot sidewalk on the west side only of SR39N. The project is approximately 0.53 miles. Other elements of the project include: crosswalks, midblock crossings, and curb and gutter.
"
0021245,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021245,City Of Hartwell Sidewalks @ 8 Locs,PRE-CONSTRUCTION,The Office of Planning requests the programming of a downtown streetscape improvement project in the city of Hartwell. Streetscape improvement project along E Franklin Street and E Howell Street.
0021248,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021248,Coney Road @ Pennahatchee Creek,PRE-CONSTRUCTION,
0021249,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021249,Milford Road @ Ichawaynochaway Trib Overflow,PRE-CONSTRUCTION,"This project will widen I-20 (SR 402) from four to six lanes from US 221/SR 47 to east of SR 383 at the I-20 
interchange. The project will address the need for additional roadway capacity in the I-20 corridor. The project is proposed to be split into two phases with the first phase being from SR 388 to CR 573/Wheeler Road for a total length of 5.29 miles and the second phase being from US 221/SR 47 to SR 388 for total length of 6.83 miles. The project will also replace existing lane 2 (future lane 3) in the Eastbound and Westbound directions due to the existing condition of the subgrade and concrete. "
0021250,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0021250,SR 104 From William Few Pkwy To Tubman Road,PRE-CONSTRUCTION,
