Project_ID,Project_counties,Is_TIA_project,Contractor_name,TPRO_PROJ_COMPLETE_DT,Project_description,TIME_STOPPED_DATE,SUBSTL_WORK_COMPL_DATE,CONSTRUCTION_STATUS_DERIVED,Last_refresh,Project_URL,DISTRICT
0017186,Oconee,No,,,SR 53 @ CR 99/Rays Church Road/CR 516/Malcolm Bridge Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017186,10
0017187,Fulton,No,,,SR 120 From North Point Pkwy To Kimball Bridge Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017187,7
0017189,Bulloch,No,MILL CREEK CONSTRUCTION,,Ca - Veterans Memorial Pkwy Conn From SR 63 Bypass,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017189,12
0017219,Newton,No,CW MATTHEWS CONTRACTING,,Db-SR 12 From S Of Shire Pkwy To N Of Willow Springs Church,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017219,10
0017221,"Bibb , Houston",No,,,SR 247 @ Echeconnee Creek & Overflow @ 3 Locs,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017221,2
0017571,Columbia,Yes,,,CR 46/Ridge Road From SR 47 To Dead End - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017571,12
0017572,Columbia,Yes,,,CR 188/Roberts RD From Old Evans RD To Hightower Dr - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017572,12
0017573,Columbia,Yes,,,CR 154/Rose Street From Camilla Road To Chalker Road - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017573,12
0017574,Columbia,Yes,REEVES CONSTRUCTION,,Roswell Dr From CR 1061/Ashbyrne Dr To CR 209/Owens RD - TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017574,12
0017575,Columbia,Yes,"SOUTHERN ASPHALT, LLC",,CR 6/Sawdust RD From N Fairview Dr To Harlem City Limits-TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017575,12
0016531,Turner,No,,,CR 26/Bethel Road @ Hat Creek 6.7 MI SE Of Sycamore,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016531,8
0016564,Wayne,No,,,CR 31/Oglethorpe Road @ Little Goose Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016564,1
0016565,Wayne,No,,,CR 31/Oglethorpe Road @ Little Goose Creek 9 MI NW Of Jesup,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016565,1
0016566,Camden,No,,,CS 140/Old Still Road @ Crooked River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016566,1
0016567,Liberty,No,,,CR 171/Lewis Frasier Road @ Peacock Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016567,1
0016568,Charlton,No,,,CR 95/Grace Chapel Road @ Spanish Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016568,1
0016569,Mitchell,No,,,CR 288/Whigham Road @ Big Slough,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016569,2
0017222,Carroll,No,,,SR 113 @ Allen Creek & @ Bethel Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017222,3
0017229,Wilkinson,No,GRIFFIN GRADING &CONCRETE,,SR 29/US 441 - Slope Repair,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017229,8
0017236,Screven,No,,,SR 21Bu/SR 73 @ Orc #620102E In Sylvania,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017236,12
0017244,"Franklin , Hart",No,,,SR 17 From CR 170/Orchard Road To SR 327 - Phase II,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017244,10
0017246,Brooks,No,THE SCRUGGS COMPANY,,US 84/SR 38 - Pond Mitigation,,1686096000000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017246,8
0017271,Chatham,No,,,I-95 @ SR 21,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017271,1
0017583,Columbia,Yes,,,CR 578/Tubman RD From CR 320/Old Washington RD To SR 104-TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017583,12
0017584,Columbia,Yes,,,CR 128/Vaughn Road From CR 337/Parliament Road To SR 28-TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017584,12
0017585,Columbia,Yes,ER SNELL CONTRACTOR INC,,CR 571/Wrightsboro RD From SR 383 To Grovetown City Limits-TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017585,12
0017586,Columbia,Yes,,,CR 577/Yelton Road From CR 986/Ray Owens Road To SR 47 - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017586,12
0017587,Glascock,Yes,,,SR 102 @ Industrial Park 1.30 MI W Of Gibson - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017587,12
0017588,Glascock,Yes,,,School Access RD From Jw Braswell RD To Flat Woods RD - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017588,12
0017589,Hancock,Yes,,,CR 172/Gilbert Road From CR 395/Gilbert Circle To SR 16 - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017589,10
0016570,Macon,No,,,CR 281/Cedar Creek Road @ Cedar Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016570,2
0016571,Crisp,No,,,CR 4/Story Road @ North Branch Swift Creek Trib,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016571,8
0016572,Crisp,No,,,CR 11/Lower Pateville Road @ Swift Creek Trib,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016572,8
0016573,Sumter,No,,,CR 147/Murphy Mill Road @ Murphys Mill Pond,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016573,2
0016574,"Meriwether , Pike",No,,,CR 246/CR 412/Flat Shoals Road @ Flint River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016574,3
0016887,DeKalb,No,GTG TRAFFIC SIGNALS LLC,,Various County RDs  - Off-System Safety Improv,,1651017600000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016887,5
0016887,DeKalb,No,GTG TRAFFIC SIGNALS LLC,,Various County RDs  - Off-System Safety Improv,,1651017600000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016887,4
0017317,Wilkinson,No,,,SR 18 @ NS #732712X In Gordon,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017317,8
0017590,"Hancock , Washington",Yes,,,Friendship Nebo RD From Baldwin County Line To Linton RD-TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017590,12
0017590,"Hancock , Washington",Yes,,,Friendship Nebo RD From Baldwin County Line To Linton RD-TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017590,10
0017591,Hancock,Yes,ALL STAR CONCRETE INC,,CS 501/Adam Street From CS 517/Maiden Lane To SR 15 - TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017591,10
0017592,Hancock,Yes,ALL STAR CONCRETE INC,,CS 517/Maiden Lane/Rabun St From Hancock St Hamilton St-TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017592,10
0017593,Hancock,Yes,,,Lake Crest Ext From Lake Crest To Lake Sinclair Drive - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017593,10
0017594,Hancock,Yes,,,CS 502/Ghettis Street From E Hamilton Street To SR 16 - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017594,10
0017595,Jenkins,Yes,,,SR 17 & SR 67 From Wilson Street To Old Sylvania RD - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017595,12
0017596,Jenkins,Yes,SIKES BROTHERS INC,,SR 121/US 25 @ Industrial Park Entrance - TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017596,12
0017597,Jenkins,Yes,,,SR 17; SR 23 & SR 67 @ 3 Locs In Jenkins County - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017597,12
0016576,Coweta,No,,,CR 261/Old Corinth Road @ Sandy Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016576,3
0016577,Carroll,No,,,CR 824/W Hickory Level Road @ Little Tallapoosa River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016577,3
0016578,Carroll,No,,,CR 824/W Hickory Level Road @ Little Tallapoosa River Trib,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016578,3
0016579,"Clayton , Fayette",No,,,CR 191/CR 363/Mcdonough Road @ Flint River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016579,3
0016580,Fulton,No,,,CS 1323/Hopewell Road @ Chicken Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016580,7
0017391,Peach,No,C W MATTHEWS CONTRACTING,,US 341/Oakland Heights Pkwy - Inter Improv,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017391,2
0017392,Hall,No,,,SR 11Bu/SR 60 From CS 624/Academy St To CS 548/Glenwood Dr,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017392,9
0017394,Bibb,No,,,SR 74 From CR 5462/Oglesby Place To CR 741/Columbus RD - Vru,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017394,2
0017395,Bibb,No,,,SR 247/US 41 @ CR 5104/CR 5481/Anthony Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017395,2
0017397,Worth,No,,,SR 32 @ SR 300,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017397,8
0017398,Fulton,No,,,SR 92 @ CR 515/Jones Road & @ CR 485/Demooney Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017398,6
0017598,Jenkins,Yes,,,SR 17 @ SR 17 Bypass - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017598,12
0017599,Jenkins,Yes,,,SR 17 From Screven County Line To Millen City Limits - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017599,12
0017600,Jenkins,Yes,,,SR 17 Bypass @ Recreation Complex - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017600,12
0017601,Lincoln,Yes,,,SR 47 @ SR 220 - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017601,12
0017602,Lincoln,Yes,,,"Various Locs - Rsrf, Shoulder Rehab",,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017602,12
0016581,Fulton,No,,,CS 4/Birmingham Road @ Chicken Creek Trib,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016581,7
0016582,Fulton,No,,,CS 34/Freemanville Road @ Cooper Sandy Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016582,7
0016583,Gwinnett,No,,,CR 243/Brooks Road @ Alcovy River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016583,9
0016584,Thomas,No,,,CR 298/Coffee Road @ Aucilla River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016584,2
0016585,Thomas,No,,,CR 305/Palmer Road @ Little Ochlocknee River Overflow,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016585,2
0017399,DeKalb,No,,,SR 410/US 78 @ CR 9476/Mountain Ind Blvd,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017399,4
0017401,Fulton,No,,,SR 42 @ CS 2199/United Ave & CS 2935/Skyhaven Road - Vru,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017401,5
0017402,Fulton,No,,,I-75 Nb Ramps @ CS 253/Moores Mill Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017402,6
0017403,Gwinnett,No,OHMSHIV CONSTRUCTION LLC,,SR 20 - Addl Turn Lane,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017403,9
0017404,Gwinnett,No,,,I-85 Nb Ramp @ CR 134/Hamilton Mill Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017404,9
0017405,Gwinnett,No,,,SR 124 @ Hamilton Mill RD & @ Hamilton Creek Pkwy,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017405,9
0017412,All Counties,No,,,Atlanta Regional Connected Vehicle Program - Fy 2025,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017412,1
0017576,Columbia,Yes,ER SNELL CONTRACTOR INC,,CR 221/S Old Belair Road From SR 383 To SR 232 - TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017576,12
0017577,Columbia,Yes,,,CR 25/Shucraft Road From CR 570/Dozier Road To SR 47 - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017577,12
0017578,Columbia,Yes,REEVES CONSTRUCTION CO,,CR 945/Southern Pines Dr From SR 28 To Industrial Park Dr-TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017578,12
0017579,Columbia,Yes,,,Stevens Crk RD From Island Overlook To Evans To Locks RD-TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017579,12
0017580,Columbia,Yes,,,Stevens Ck RD From Island Overlook To Old Stevens Ck RD-TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017580,12
0017581,Columbia,Yes,REEVES CONSTRUCTION CO,,CR 400/CR 2201/Sugar Creek Drive From SR 388 To Dead End-TIA,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017581,12
0017582,Columbia,Yes,,,CR 1500/Town Center Drive From SR 104 To SR 383 - TIA,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017582,12
0016586,Thomas,No,,,CR 305/Palmer Road @ Little Ochlocknee River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016586,2
0016587,Thomas,No,,,CR 360/Old US 84 @ CSX #636964L,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016587,2
0016588,Irwin,No,,,CR 181/Satilla Road @ Willacoochee River Overflow,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016588,8
0016589,Colquitt,No,,,CR 485/Tillman Road @ Indian Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016589,8
0016590,Colquitt,No,,,CR 485/Tillman Road @ Bull Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016590,8
0016920,Clarke,No,,,SR 10 @ CR 993/West Hancock Ave,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016920,10
0016924,"Columbia , Richmond",No,R J HAYNIE & ASSOCIATES,,I-20/SR 402 & I-520/SR - Nav Its Sys Installations,,1714435200000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016924,12
0017414,Chatham,No,,,SR 26/US 80 @ Bull River,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017414,1
0017416,Chatham,No,,,SR 26/US 80 From E Of Bull River To W Of Lazaretto Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017416,1
0017418,"Burke , Richmond",No,PALMETTO INFRASTRUCTURE,,Old Waynesboro RD (CR 35) - Construction Of A Bridge,1711843200000.0,,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017418,12
0017419,Jasper,No,GREGORY BRIDGE COMPANY,,Bar Bridge RD (CR 283) - Bridge Rehab,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017419,10
0016347,Banks,No,,,SR 98 @ SR 164 - Vru,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016347,9
0016591,Worth,No,SOUTHERN CONCRETE CST CO,,Melton RD (CR 169) - Construction Of A Bridge,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016591,8
0016592,White,No,,,CR 200/Town Creek Road @ Tesnatee Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016592,9
0016593,Hancock,No,,,CR 118/Glen Ford Road @ CSX #279810R,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016593,10
0016594,Hancock,No,,,CR 123/Davis Road @ CSX #279813L,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016594,10
0016595,Wilkes,No,GREGORY BRIDGE COMPANY,,Big Cedar RD (CR 197) - Construction Of A Bridge,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016595,12
0016926,"Harris , Muscogee , Troup",No,WILLIAMS POWER & SIGNAL,,I-185/SR 411 - Its Expansion,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016926,3
0016927,Clayton,No,,,SR 3/US 19 @ SR 138 Spur,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016927,13
0016928,Clayton,No,EXCELLERE CST LLC,,US 19 (Tara Blvd)/SR 3/SR 54 - Intersection Improv,1711756800000.0,,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016928,13
0016975,Forsyth,No,,,Pilgrim Mill Road From Holtzclaw Road To Tidwell Park,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016975,7
0017423,Wilkinson,No,GREGORY BRIDGE COMPANY,,Asbury Church RD(CR 185) - Bridge Rehab,1712188800000.0,1712188800000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017423,8
0017424,Pike,No,MCCOY GRADING INC,,Concord RD (CR 333)  Over Birch Creek,1714348800000.0,1711843200000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017424,3
0017426,Bartow,No,,,Old Hall Station RD @ 2 CSX Locs & Griffin RD @ 1 CSX Loc,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017426,11
0016348,Forsyth,No,WILSON CST MANAGEMENT LLC,,SR 9 - Construction Of A Roundabout,,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016348,7
0016349,Barrow,No,,,SR 211 @ CR 38/Dee Kennedy Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016349,10
0016351,Barrow,No,,,SR 8/SR 53 @ CR 139/Jackson Trail Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016351,10
0016352,Gwinnett,No,,,SR 84 @ CR 556/Lakeview Road,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016352,13
0016596,Bartow,No,,,CS 963/Sugar Valley Road @ Nancy Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016596,11
0016597,Cherokee,No,,,CR 372/Waters Road @ Mill Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016597,7
0016597,Cherokee,No,,,CR 372/Waters Road @ Mill Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016597,11
0016598,Cherokee,No,,,CR 375/Vaughn Road @ Mill Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016598,7
0016598,Cherokee,No,,,CR 375/Vaughn Road @ Mill Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016598,11
0016599,Fulton,No,,,CS 1472/Waters Road @ Long Indian Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016599,7
0016600,Screven,No,,,CR 238/Buck Creek Road @ South Prong Buck Creek,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016600,12
0016601,Screven,No,,,CR 238/Buck Creek Road @ Buck Creek Trib,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016601,12
0016985,Glynn,No,PLANT IMPROVEMENT CO INC,,"SR 25 - Widen & Recon,Construction Of A Bridge",,,UNDER-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0016985,1
0017000,Rabun,No,PITTMAN CONSTRUCTION CO,,US 76/SR 2 - Slope Rehab,,1718150400000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017000,9
0017038,Fannin,No,C W MATTHEWS CONTRACTING,,SR 5 - Major Widening,,1703721600000.0,COMPLETED-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017038,9
0017040,Fannin,No,,,SR 5 From N Of SR 2 To S Of Pineview Lane - Phase III,,,PRE-CONSTRUCTION,1743429330000,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0017040,9
